id,content,source,label,tags,publication_date,author,link,label_enc
535,"Proszę zwrócić uwagę, że w tym czasie ok. 30 tys. rodzin mniej już oczekuje na mieszkanie komunalne: liczba rodzin oczekujących na mieszkanie komunalne z bodajże 165 tys. zmniejszyła się do stu trzydziestu kilku tysięcy. To są dane jeszcze z zeszłego roku.",demagog_org,Prawda,"Mieszkalnictwo,Budownictwo",1679662080,Piotr Uściński,https://demagog.org.pl/wypowiedzi/mieszkania-komunalne-i-socjalne-ile-rodzin-czeka-na-swoje-lokum/,1
536,"Kiedy został papieżem (Jan Paweł II – przyp. Demagog), jako pierwszy papież spośród wszystkich dotychczas, zmienił zapisy prawa kanonicznego i nakazał, aby wszelkie przestępstwa seksualne były zgłaszane bezpośrednio do Stolicy Apostolskiej.",demagog_org,Prawda,Religia,1679581260,Piotr Zgorzelski,https://demagog.org.pl/wypowiedzi/jakie-kroki-podejmowal-kosciol-w-zwalczaniu-pedofilii/,1
537,"W Nigerii z dnia na dzień pozbawiono ludzi możliwości płacenia gotówką. Wcześniej były tylko jakieś zachęty, ograniczenia, tak jak w tej chwili w Polsce (…). Natomiast tam rząd przeprowadził już eksperyment na pełną skalę i w ogóle zakazał używania gotówki. Oczywiście wybuchły wielkie protesty i przedłużono jeszcze możliwość płacenia gotówką, natomiast to pokazuje, z czym się mierzymy, że to, co wydawało się fikcją, może nagle zostać rzeczywistością (…).",demagog_org,Fałsz,"Finanse,Afryka",1679480820,Marcin Sypniewski,https://demagog.org.pl/wypowiedzi/rzad-nigerii-zakazal-gotowki-nie-wyemitowal-nowe-banknoty/,0
538,"Niemcy w swojej takiej dość ślepej polityce zawierzenia Rosji uzależniły się od rosyjskiego gazu ogromnie. Rząd Prawa i Sprawiedliwości prowadził działania odwrotne. Najpierw rozpoczęcie budowy terminala przez rząd Prawa i Sprawiedliwości, w latach, zainicjowanie budowy tego terminala, 2006-2007. Potem niestety rząd PO zrezygnował z budowy gazociągu do Norwegii. Jak tylko rząd Prawa i Sprawiedliwości wrócił do władzy, rozpoczęliśmy ten projekt w roku 2016. Ukończyliśmy go w roku 2022, o czasie, mniej więcej w budżecie, i dzięki temu jesteśmy dzisiaj zupełnie niezależni od Rosji.",demagog_org,Manipulacja,"Energetyka,Rosja",1679478420,Mateusz Morawiecki,https://demagog.org.pl/wypowiedzi/czy-to-rzad-pis-uniezaleznil-polske-od-rosyjskiego-gazu/,2
539,Emerytury kobiet są niższe od emerytur mężczyzn o ⅓.,demagog_org,Prawda,Emerytury,1679407620,Włodzimierz Czarzasty,https://demagog.org.pl/wypowiedzi/srednia-emerytura-kobiety-nizsza-niz-mezczyzny-o-ile/,1
540,Myśmy znieśli zakaz pracy dla osób opiekujących się (osobami z niepełnosprawnościami – przyp. Demagog).,demagog_org,Fałsz,"Polityka społeczna,Równouprawnienie",1679320260,Kazimierz Smoliński,https://demagog.org.pl/wypowiedzi/rzad-pis-zniosl-zakaz-pracy-dla-opiekunow-ozn-falsz/,0
541,"Wskaźnik ubóstwa, skrajnego ubóstwa, rodzina, gdzie ma dziecko niepełnosprawne czy osobę dorosłą, z 2015 był na poziomie prawie 15 proc. W tej chwili jest prawie 7,5 proc.",demagog_org,W większości prawda,Polityka społeczna,1678878300,Agnieszka Ścigaj,https://demagog.org.pl/wypowiedzi/niepelnosprawnosc-a-skrajne-ubostwo-co-mowia-dane/,4
542,"Jest w Polsce mniemanie, że rzeczywiście mamy za mało specjalistów. (…) Na Mazowszu mamy 2 razy więcej kardiologów niż średnia europejska.",demagog_org,Manipulacja,"Zdrowie,UE",1678816980,Waldemar Kraska,https://demagog.org.pl/wypowiedzi/polska-liderem-w-liczbie-kardiologow-mazowsze-zawyza-srednia/,2
543,"My nie mamy wdrożonej konwencji praw osób z niepełnosprawnościami. A to właśnie z tej konwencji wynika jasno, że ma być niezależne życie, usługi asystenckie itd.",demagog_org,Prawda,"Zdrowie,Równouprawnienie",1678807320,Iwona Hartwich,https://demagog.org.pl/wypowiedzi/osoby-z-niepelnosprawnoscia-oczekuja-wdrozenia-konwencji-onz/,1
544,"Unia Europejska produkuje 8 proc. CO2 na świecie, to jest emisja. Chiny w tym czasie ponad 30.",demagog_org,Prawda,"UE,Chiny,Klimat",1678802100,Michał Woś,https://demagog.org.pl/wypowiedzi/unia-europejska-a-chiny-kto-emituje-wiecej-dwutlenku-wegla/,1
545,"Kredyty tak podrożały, że jest 70 proc. mniej kredytów na mieszkania udzielanych niż  jeszcze rok czy 2 lata temu.",demagog_org,Prawda,"Finanse,Mieszkalnictwo",1678799580,Tomasz Siemoniak,https://demagog.org.pl/wypowiedzi/o-ile-spadla-liczba-udzielanych-kredytow-mieszkaniowych/,1
546,"Nie tak dawno zetknąłem się ze statystyką – 40 proc. odbiorców telewizji w Polsce ma dostępną tylko telewizję naziemną. A w tej telewizji naziemnej ma dostępne przede wszystkim (…) prawie wszystkie kanały TVP, łącznie z TVP info, (…) ewentualnie TVN na przykład, ale już bez TVN24.",demagog_org,Prawda,"Media,Cyfryzacja,KRRiT",1678720020,Bogusław Liberadzki,https://demagog.org.pl/wypowiedzi/ilu-polakow-ma-dostep-tylko-do-telewizji-naziemnej/,1
547,"Konfiskata rozszerzona. Panie Borys (Budka – przyp. Demagog), za twoich rządów 160 mln zł wpłynęło do budżetu, a za czasów ministra Ziobry 7 mld od przestępców. To pan chciał zablokować.",demagog_org,Manipulacja,"Finanse,Wymiar sprawiedliwości,Polityka krajowa,Budżet",1678465680,Jacek Ozdoba,https://demagog.org.pl/wypowiedzi/ile-pieniedzy-daje-panstwu-konfiskata-rozszerzona/,2
548,Ile powstało żłobków za czasów PiS-u? Zero.,demagog_org,Fałsz,"Polityka społeczna,Demografia",1678465620,Magdalena Sroka,https://demagog.org.pl/wypowiedzi/za-rzadow-pis-nie-powstal-ani-jeden-zlobek-falsz/,0
549,"Kiedy byłem premierem w Polsce, pozyskiwano oczywiście drewno, dlatego że mamy bardzo dużo lasów takich o charakterze upraw leśnych, to nie są żadne puszcze. Pozyskiwano około 25-26 mln m³ drewna rocznie. W tej chwili pozyskuje się 2 razy więcej, a lasów przybyło nam może 1 czy 2 punkty proc. terytorium naszego kraju.",demagog_org,Manipulacja,Ekologia,1678460220,Włodzimierz Cimoszewicz,https://demagog.org.pl/wypowiedzi/pozyskujemy-coraz-wiecej-drewna-czy-lasow-przybywa/,2
550,"My realizowaliśmy (…) ambitny program wtedy, kiedy miałem zaszczyt być premierem polskiego rządu, i to doprowadziło do zbudowania ok. 250 tys. mieszkań. (…) Jak dziś pamiętam (…) słowa premiera Morawieckiego i to w 2019 roku (…) „To jest moje zobowiązanie” – mówił Morawiecki – „Ma być w budowie 100 tys. mieszkań z tego programu. Rozliczycie mnie z tej obietnicy”. (…) 7 lat rządzicie (Prawo i Sprawiedliwość – przyp. Demagog), udało Wam się zbudować dla ludzi 20 tys. mieszkań.",demagog_org,Manipulacja,"Mieszkalnictwo,Budownictwo",1678444860,Donald Tusk,https://demagog.org.pl/wypowiedzi/rzadowe-programy-mieszkaniowe-jakie-przyniosly-efekty/,2
551,"Gdyby Rosjanie nie zakręcili kurka, Orlen nadal sprowadzałaby ropę ze wschodu. Kontrakt na 2023 rok opiewał na 3 mln ton. Podpisali go w listopadzie zeszłego roku. Ludzie PiS od lat w najlepsze finansowali reżim Putina. Banda hipokrytów na czele z premierem kłamcą-recydywistą.",demagog_org,Fałsz,"Energetyka,Rosja",1678378500,Borys Budka,https://demagog.org.pl/wypowiedzi/czy-orlen-podpisal-z-rosja-kontrakt-po-jej-ataku-na-ukraine/,0
552,"Przez 8 lat od kiedy rządzimy OLAF (Europejski Urząd ds. Zwalczania Nadużyć Finansowych – przyp. Demagog) nie zainteresował się żadnym, ani jednym euro wydatkowanym w Polsce, ponieważ wszystko jest wydatkowane zgodnie z prawem.",demagog_org,Fałsz,"Finanse,UE",1678368420,Jadwiga Emilewicz,https://demagog.org.pl/wypowiedzi/ue-bez-zastrzezen-wobec-srodkow-wydawanych-w-polsce-falsz/,0
553,"Pamiętamy, że jeszcze kilka lata temu (w doktrynie NATO – przyp. Demagog), i w to też polska doktryna się wpisywała, zasadniczo teren państw bałtyckich i właściwie połowy Polski był w tych planach oddawany agresorowi. I później dopiero od linii Wisły miał być odbijany. Ta doktryna została zmieniona na obronę od granicy. No zresztą po tym, co dzieje się na Ukrainie, po Buczy i Irpieniu, pomysł, żeby oddawać jakiekolwiek terytorium naszego kraju czy kraju NATO-wskiego pod ewentualną rosyjską okupację w razie konfliktu zbrojnego no to szaleństwo.",demagog_org,Fałsz,"Bezpieczeństwo,NATO,Rosja",1678360620,Marcin Horała,https://demagog.org.pl/wypowiedzi/doktryna-nato-przewidywala-oddanie-polowy-polski-falsz/,0
554,"Lewactwo to zaraza XXI wieku. Hiszpanie pozwolili dzieciom zmieniać płeć na żądanie. Teraz legalizują zoofilię, a za użycie łapki na szczury grozić ma więzienie. U nas lewacki wirus też krąży – zarażony @trzaskowski_ chce już zakazywać jeść mięso.",demagog_org,Fałsz,"Hiszpania,Zwierzęta",1678287180,Zbigniew Ziobro,https://demagog.org.pl/wypowiedzi/zoofilia-legalna-w-hiszpanii-zbigniew-ziobro-powiela-fake-newsa/,0
555,"Ilu emerytów i emerytek ma głodowe emerytury, poniżej nawet tej minimalnej w wysokości 1 200 zł brutto? To jest 350 tys. niemalże osób w tej chwili i ta liczba z roku na rok rośnie.",demagog_org,Prawda,"Polityka społeczna,Emerytury",1678262520,Magdalena Biejat,https://demagog.org.pl/wypowiedzi/ile-osob-pobiera-emeryture-mniejsza-od-minimalnej-2/,1
556,"Mamy kolejne dane GUS-u, trochę wcześniej podane, że w ubiegłym roku realna wartość naszych wynagrodzeń najbardziej spadła w ciągu ostatnich 25 lat.",demagog_org,Prawda,"Gospodarka,Praca",1678110960,Krzysztof Kwiatkowski,https://demagog.org.pl/wypowiedzi/ile-wynosi-realna-wartosc-wynagrodzen-polakow/,1
557,"Jesteśmy jedynym krajem w Unii Europejskiej, gdzie jest rzekomo wolny rynek i wolny handel, nie możemy eksportować ziemniaków, chociażby do Niemiec, do Holandii, do Czech. […] Bo wchodząc do Unii Europejskiej nasi negocjatorzy zgodzili się na to, by uznać, że w Polsce ziemniaki chorują na tzw. bakterioze […] I my nie możemy ich wywozić.",demagog_org,Fałsz,"Rolnictwo,UE",1677841200,Michał Kołodziejczak,https://demagog.org.pl/wypowiedzi/polska-nie-moze-eksportowac-ziemniakow-do-panstw-ue-falsz/,0
558,"Tymczasem indoktrynacja, ideologizacja i seksualizacja dzieci na zachodzie Europy i w ogóle w świecie zachodnim jest potworna. Najlepszym tego przykładem jest choćby usunięcie ucznia z liceum katolickiego w Kanadzie tylko dlatego, że stwierdził, że mamy płeć kobietę i mężczyznę. Za to tylko.",demagog_org,Manipulacja,"Edukacja,Kanada",1677676500,Przemysław Czarnek,https://demagog.org.pl/wypowiedzi/16-latek-z-kanady-usuniety-ze-szkoly-za-slowa-o-dwoch-plciach/,2
559,"Rząd powinien jeszcze przy okazji się postarać o to, żeby pewne deklaracje zostały wykonane. Jedna z tych deklaracji była ze strony pani Ursuli von der Leyen – to miały być 2 mld euro, które miały być na to, żeby wspomóc ten proces przyjmowania uchodźców tutaj. Dostaliśmy z tego 600 mln.",demagog_org,Fałsz,"UE,Ukraina,Uchodźcy",1677585960,Artur Dziambor,https://demagog.org.pl/wypowiedzi/ile-pieniedzy-polska-dostala-od-ue-na-wsparcie-uchodzcow/,0
560,PiS obiecywał Fundusz Medyczny za 2 mld zł. I nie ma Funduszu Medycznego z wydanymi 2 mld na leczenie chorych dzieci w ubiegłym roku.,demagog_org,Manipulacja,"Zdrowie,Polityka krajowa",1677535860,Krzysztof Brejza,https://demagog.org.pl/wypowiedzi/fundusz-medyczny-sie-nie-sprawdzil-sprawdzamy-obietnice-rzadu/,2
561,"80 proc. Polaków, to według najnowszego sondażu, także uważa, że te działania rządu w sprawie pomocy Ukrainie są takie, jakie chcieliby widzieć.",demagog_org,Prawda,"Polityka krajowa,Ukraina",1677068460,Łukasz Schreiber,https://demagog.org.pl/wypowiedzi/jak-polacy-oceniaja-rzadowa-pomoc-dla-ukrainy/,1
562,"Po waszych rządach, w 2008 r. średnia emerytura wynosiła 53,2% średniej pensji. Potem wspinała się za rządów PO–PSL i doszła do 58,2%. Tak było przez kilka lat. Potem wy przejęliście władzę i w roku 2022 r. jest to już tylko 51% średniej krajowej. Średnia emerytura to jest 51% średniej krajowej i ciągle spada.",demagog_org,Prawda,"Praca,Emerytury",1676992920,Katarzyna Lubnauer,https://demagog.org.pl/wypowiedzi/emerytury-w-odniesieniu-do-przecietnej-pensji-wyzsze-za-po-czy-za-pis/,1
563,"Trzeba jeść mniej mięsa i pozbyć się aut, uznali przywódcy miast, w tym Rafał Trzaskowski. Jak donosi Dziennik Gazeta Prawna, jeden z liderów PO (Rafał Trzaskowski – przyp. Demagog) podpisał zobowiązanie do ograniczenia jedzonego mięsa do 16 kg na osobę rocznie lub, w bardziej ambitnym wariancie, wykluczenie go z diety w ogóle. Ograniczenie nabiału do 90 kg na osobę rocznie (to cel progresywny) lub ambitny – 0 kg. Ograniczenie posiadania samochodów, Osiem sztuk nowych ubrań rocznie na osobę i jeden lot na osobę na dwa lata.",demagog_org,Fałsz,"Klimat,Warszawa",1676980320,Patryk Jaki,https://demagog.org.pl/wypowiedzi/trzaskowski-zobowiazal-sie-do-rezygnacji-z-miesa-i-aut-falsz/,0
564,"Jeszcze nigdy nie było tak wielu odejść z Wojska Polskiego jak w ostatnim roku i w styczniu br. Łącznie z armii odeszło prawie 13,5 tys. żołnierzy. Ostatnio informował pan (minister Mariusz Błaszczak – przyp. Demagog), że w ubiegłym roku powołaliśmy do służby wojskowej 13 742 żołnierzy zawodowych. To znaczy, że w ubiegłym roku i w styczniu tego roku z armii odeszło praktycznie tylu żołnierzy, ilu powołano do armii w ubiegłym roku.",demagog_org,Manipulacja,"Bezpieczeństwo,Wojsko",1676646660,Cezary Grabarczyk,https://demagog.org.pl/wypowiedzi/ilu-zolnierzy-odeszlo-z-wojska-w-ostatnich-latach/,2
565,"W Stanach Zjednoczonych 0,5 mln ptaków [rocznie – przyp. Demagog] ginie przez elektrownie wiatrowe, […] wiatraki.",demagog_org,Manipulacja,"Energetyka,Ekologia,Klimat,Zwierzęta",1676634660,Michał Wójcik,https://demagog.org.pl/wypowiedzi/ginace-ptaki-argumentem-przeciwko-wiatrakom-manipulacja/,2
566,"Z ekspertyzy przygotowanej przez NIK wynika, że w krajach Unii Europejskiej liczba geriatrów przypadająca na 1 mln mieszkańców wynosi od 16 do 50. W Polsce na 1 mln mieszkańców przypada tylko 12 lekarzy geriatrów.",demagog_org,Prawda,Zdrowie,1676631720,Bożena Żelazowska,https://demagog.org.pl/wypowiedzi/nik-ostrzega-przed-brakami-kadrowymi-lekarzy-geriatrow/,1
567,"To Prawo i Sprawiedliwość zwiększyło ilość uczelni kształcących lekarzy. Wie pan, w 2015 roku było 15 uczelni, na których kształceni byli lekarze, a w tej chwili, wie pan, ile jest? 23. Tylko że proces kształcenia lekarza trwa 15-13 lat.",demagog_org,W większości prawda,"Zdrowie,Szkolnictwo wyższe",1676472900,Józefa Szczurek-Żelazko,https://demagog.org.pl/wypowiedzi/studia-medyczne-w-polsce-ile-trwa-wyksztalcenie-lekarza/,4
568,"Holenderski dziennik NRC ujawnił, że Sikorski otrzymuje rocznie 100 tys. dolarów ze Zjednoczonych Emiratów Arabskich. Na stronie TVN24 o tym nie przeczytacie. „Wolne media”.",demagog_org,Fałsz,"Polityka krajowa,Media",1676378640,Marcin Romanowski,https://demagog.org.pl/wypowiedzi/tvn24-milczal-na-temat-sikorskiego-i-pieniedzy-z-zea-falsz/,0
569,Nauczyciel nie ma prawa konfiskowania waszych [uczniów – przyp. Demagog] telefonów.,demagog_org,Prawda,"Edukacja,Polityka krajowa",1676367900,Wanda Nowicka,https://demagog.org.pl/wypowiedzi/czy-nauczyciel-moze-zabrac-telefon-uczniowi/,1
570,"W tej chwili partia rządząca, która ma ponad połowę posłów, no powiedzmy nie ponad połowę, otrzymuje 23 mln zł rocznie subwencji. A partie opozycyjne, bez Konfederacji, (…) otrzymują 46 mln. (…) Ponieważ tam 5 zł z kawałkiem to jest za jeden głos, (…) jeżeli się ma do 10 proc., a 80 gr, jeżeli się przekracza 30 proc. poparcia.",demagog_org,W większości prawda,"Polityka krajowa,Wybory parlamentarne,Budżet",1676307000,Joanna Senyszyn,https://demagog.org.pl/wypowiedzi/subwencje-partyjne-ile-pieniedzy-dostaje-pis-a-ile-opozycja/,4
571,"Ale z tego co wiem chyba w żadnym z programów dotacyjnych nie ma takiego zwyczaju, żeby podawać, obok listy beneficjentów, którzy się zakwalifikowali, listy tych, którzy się nie zakwalifikowali.",demagog_org,Fałsz,"Finanse,Polityka krajowa",1676305380,Radosław Fogiel,https://demagog.org.pl/wypowiedzi/programy-dotacyjne-czy-publikuje-sie-tylko-przyjete-projekty/,0
572,"Ale proszę w rozważaniach nt. wieku emerytalnego pamiętać, że obecnie przeciętny mężczyzna w Polsce jest na emeryturze tylko 6,8 roku. Mężczyźni żyją ~71,8 lat.",demagog_org,Manipulacja,"Demografia,Emerytury",1676218680,Anna Maria Żukowska,https://demagog.org.pl/wypowiedzi/jak-dlugo-polak-i-polka-zyja-na-emeryturze/,2
573,"W Danii na 15 tys. lokali wyborczych na każdy lokal przypada 390 mieszkańców. To jest pierwsze miejsce w Europie. W Hiszpanii, porównywalnej z Polską, na 60 tys. lokali wyborczych przypada 789 mieszkańców na lokal wyborczy. W Niemczech na 88 tys. lokali – 955 wyborców. Jeszcze Bułgaria, na 10 998 lokali wyborczych – 627 wyborców. Polska, ostatnie miejsce, na 27 415 lokali wyborczych – 1378 mieszkańców.",demagog_org,Fałsz,"UE,Wybory",1676034240,Grzegorz Lorek,https://demagog.org.pl/wypowiedzi/ile-osob-przypada-na-lokal-wyborczy-w-polsce-i-w-panstwach-europy/,0
574,Dlaczego państwo wyrzucacie wybory korespondencyjne? W ostatnim okresie wzięło w nich udział 600 tys. osób.,demagog_org,Manipulacja,"Wybory parlamentarne,Wybory",1676031240,Krzysztof Grabczuk,https://demagog.org.pl/wypowiedzi/rzad-wyrzuca-wybory-korespondencyjne-nie-ma-takiego-planu/,2
575,"Kiedy ustanowiliśmy program, w ramach którego 40 mln zł przekazaliśmy organizacjom pozarządowym, fundacjom i stowarzyszeniom, ogłosiliśmy komunikat na stronie internetowej ministerstwa, dostępny dla wszystkich. W tym komunikacie jest napisane, że minister edukacji i nauki może – może – powołać ekspertów. Może powołać ekspertów, ale to on podejmuje decyzje. Bo ekspert przekazuje opinię, nie podejmuje decyzji. Decyzję podejmuje minister.",demagog_org,Prawda,"Edukacja,Infrastruktura",1676030160,Przemysław Czarnek,https://demagog.org.pl/wypowiedzi/o-dotacjach-na-siedziby-ngo-decydowal-minister-edukacji/,1
576,Mamy kolejną epidemię. Epidemię prób samobójczych i samobójstw wśród dzieci i młodzieży. Statystyki są zatrważające. Ponad 2 tys. młodych ludzi targa się na własne życie (podejmuje próby samobójcze – przyp. Demagog). (…) Z roku na rok prób samobójczych wzrasta. W porównaniu z rokiem 2020 to jest wzrost o 150 proc.,demagog_org,Prawda,"Edukacja,Zdrowie",1676022900,Monika Falej,https://demagog.org.pl/wypowiedzi/epidemia-prob-samobojczych-wsrod-dzieci-dane-za-2022-rok/,1
577,"Przepisy, które zostały zmienione (umożliwienie zakupu nieruchomości organizacjom pozarządowym z funduszy Ministerstwa Edukacji – przyp. Demagog), zostały zmienione w ustawie covidowej, która dotyczyła matur.",demagog_org,Prawda,"Edukacja,Polityka krajowa",1675858860,Krzysztof Gawkowski,https://demagog.org.pl/wypowiedzi/mein-przyznal-srodki-na-siedziby-ngo-na-jakiej-podstawie/,1
